@relation groovy_Concat_Single_LSTM_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute 'LSTM C.E.' numeric
@attribute isBuggy {buggy,clean}

@data
6,0.021645,0.004329,0,2,3,2,1,11,3,1,21,68,0.073529,193,193,231,6.626912,buggy
1,0.001996,0,0,1,1,3,1,22,1,2,7,16,0.5,423,263.8333,501,5.168338,buggy
11,0.010274,0.008562,1,3,149,4,3,12,11,1,1,1,1,190,141.5,584,5.32106,buggy
7,0.003759,0.000627,1,15,535,20,6,13,72,1,1,1,1,11,10.5,1596,5.327044,buggy
17,0.086538,0.076923,2,3,105,4,2,8,0,1,1,1,1,114,114,104,5.493011,buggy
13,0.00091,0.001456,2,25,152,31,6,8,2,1,3,3,1,39,21.5,5494,5.301237,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,96,5.128993,clean
2,0.004464,0.004464,0,5,40,6,2,21,0,1,9,14,0.142857,385,234,224,5.232636,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,124,5.128993,clean
26,0.026943,0,4,5,396,9,3,21,0,2,4,7,1,16,13,965,8.671764,clean
6,0.025,0.025,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,120,5.354864,buggy
2,0.004301,0,0,3,532,6,3,20,0,1,10,23,0.565217,405,245.83333,465,5.193612,clean
15,0.123711,0.030928,2,2,0,2,1,15,0,1,5,10,0.3,131,82.5,97,5.710877,buggy
6,0.032967,0.032967,1,1,0,1,1,1,0,1,3,51,0.078431,571,420,91,5.232636,buggy
16,0.119403,0.119403,1,1,203,2,2,14,203,1,1,4,0.5,485,334,67,5.461994,buggy
2,0.003086,0.003086,0,2,182,3,3,21,110,1,51,278,0.183453,190,190,324,5.354864,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,29,5.128993,clean
4,0.008969,0.008969,1,2,339,5,1,21,0,1,1,18,0.111111,578,427,223,5.213876,clean
4,0.034483,0,0,2,500,9,1,16,157,1,1,18,0.111111,649,299.66666,116,5.250638,clean
9,0.007168,0.008961,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,558,5.354864,buggy
2,0.025641,0.025641,0,0,0,1,1,15,0,1,3,14,0.285714,134,85.5,39,5.20972,clean
36,0.015564,0.124514,4,0,87,2,2,8,87,1,1,2,0.5,369,218,257,5.292449,clean
6,0.064103,0.012821,0,1,0,1,1,17,0,1,24,95,0.178947,199,199,78,5.591133,buggy
110,0.022124,0.022124,32,18,247,22,5,20,82,1,4,6,1,506,355,2486,6.542251,buggy
9,0.007203,0.003601,2,8,172,13,4,9,7,1,1,1,1,470,319,833,5.43983,buggy
30,0.027358,0.000943,6,20,480,29,6,4,36,2,6,6,0.833333,4,3,1060,5.667463,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,45,5.128993,clean
4,0.026316,0.026316,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,76,5.354864,buggy
4,0.005096,0,0,1,0,1,1,14,0,1,2,2,1,10,10,785,8.225663,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,111,5.128993,clean
43,0.004571,0.004363,15,66,565,108,3,22,9,1,2,2,1,579,428,4813,5.345991,clean
2,0.001259,0.001259,0,7,300,10,5,14,0,1,1,1,1,250,201.5,794,5.195829,clean
2,0.001832,0.001832,0,2,313,3,2,21,232,1,51,278,0.183453,190,190,546,5.354864,buggy
2,0.001189,0.001189,0,0,0,2,2,0,0,1,6,8,1,22,22,841,5.180664,clean
9,0.125,0.015625,1,2,560,4,2,23,58,2,2,2,1,572,421,64,5.303267,buggy
5,0.009091,0.002273,1,1,399,5,2,22,150,1,1,1,1,294,135.33333,440,5.269795,clean
8,0.000914,0.006399,0,6,248,9,4,0,21,1,12,21,0.714286,514,363,1094,5.180664,buggy
23,0.010239,0.068259,0,2,255,4,2,21,184,1,51,278,0.183453,190,190,293,5.354864,buggy
2,0.001565,0.001565,0,1,103,3,1,11,53,1,18,29,0.448276,382,231,639,5.241686,buggy
18,0.024251,0.001427,2,0,0,1,1,13,0,1,1,1,1,20,20,701,5.838362,clean
26,0.103896,0.008658,0,3,176,6,5,11,3,1,21,68,0.073529,193,193,231,6.626912,buggy
30,0.00768,0.00768,1,2,137,3,3,17,51,1,24,95,0.178947,199,199,1953,5.591133,buggy
2,0.022222,0.022222,0,0,254,2,2,0,254,1,45,201,0.348259,516,365,45,5.168338,clean
2,0.02439,0.02439,0,0,109,2,1,13,109,1,2,2,1,199,150.5,41,5.211092,clean
7,0.053097,0.00885,0,1,0,1,1,17,0,1,24,95,0.178947,199,199,113,5.591133,buggy
18,0.002751,0.002751,1,6,525,10,5,3,111,1,1,1,1,5,4.5,3272,5.33035,buggy
2,0.000708,0.000708,0,11,630,17,6,23,36,1,3,3,1.333333,390,230.83333,1413,5.268704,clean
44,0.016374,0.035088,2,4,54,5,2,16,0,1,2,2,1,338,187,855,6.041538,buggy
2,0.006757,0.006757,0,1,12,3,2,0,0,1,1,1,1,48,48,148,5.195829,clean
58,0.02193,0.020468,5,2,75,3,2,12,73,1,1,1,1,82,82,1368,5.862339,buggy
4,0.002706,0.002706,0,1,220,3,3,19,4,1,2,9,0.555556,187,187,739,5.198065,buggy
3,0.00641,0.003205,1,3,107,5,2,16,2,2,15,38,0.210526,156,107.5,312,5.168338,clean
20,0.055556,0.055556,1,1,0,1,1,1,0,1,3,51,0.078431,571,420,180,5.232636,buggy
52,0.059158,0,2,9,163,10,3,14,95,1,2,3,1,462,311,879,5.428133,buggy
1,0.023256,0,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,43,5.354864,buggy
11,0.024793,0.020661,1,1,0,1,1,21,0,1,51,278,0.183453,190,190,242,5.354864,buggy
2,0.012821,0.012821,0,1,0,2,1,14,0,1,7,31,0.290323,421,261.8333,78,5.128993,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,58,5.128993,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,137,5.128993,clean
337,1.008333,0.395833,0,0,25,2,2,8,25,1,1,1,1,320,169,240,12.526818,clean
4,0.023256,0.023256,0,1,0,1,1,17,0,1,24,95,0.178947,199,199,86,5.591133,buggy
51,0,0.05478,2,10,164,11,3,8,1,1,2,4,0.5,463,312,931,5.248902,buggy
7,0.007042,0.005282,1,3,75,4,2,18,16,1,1,2,1,32,32,568,5.372614,buggy
6,0.006303,0.006303,2,1,109,2,2,11,109,1,18,29,0.448276,382,231,476,5.241685,buggy
15,0.026829,0.009756,4,1,99,3,3,2,37,1,6,12,0.25,153,104.5,410,5.2517,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,485,5.128993,clean
5,0.035714,0.053571,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,56,5.354864,buggy
11,0.033898,0.028249,0,5,396,7,3,9,0,1,1,1,1,10,7,177,5.327935,buggy
160,1,1,0,0,119,2,1,13,119,2,22,59,0.305085,346,186.83333,80,7.703503,clean
8,0.044944,0.044944,1,1,0,1,1,1,0,1,3,51,0.078431,571,420,89,5.232636,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,1270,5.128993,clean
2,0.003155,0.003155,0,2,109,2,1,21,109,1,51,278,0.183453,190,190,317,5.354864,buggy
172,0.024112,0.019543,17,1,74,6,3,7,3,1,13,25,0.28,27,27,3940,6.391278,clean
18,0.000962,0,0,0,128,9,4,5,1,1,1,1,1,2,2,18717,5.602477,clean
2,0.023256,0.023256,0,1,0,1,1,7,0,1,4,12,0.416667,397,246,43,5.193657,buggy
4,0.024691,0.024691,1,3,109,5,3,11,0,1,1,1,1,383,232,81,5.202532,clean
17,0.006297,0.004408,3,26,240,32,5,0,0,1,1,1,1,501,350,1588,5.482236,buggy
1,0.000173,0,0,0,195,3,1,0,195,1,1,1,1,203,203,5780,5.128993,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,282,5.128993,clean
1,0.014925,0,0,0,0,1,1,18,0,1,1,1,1,4,4,67,5.168338,clean
14,0.036269,0,0,2,339,6,1,0,0,1,1,17,0.058824,581,430,386,6.411753,clean
2,0.004854,0.004854,0,1,254,3,2,1,0,1,45,201,0.004975,517,366,206,5.168338,buggy
5,0,0.001262,0,1,70,5,3,21,5,2,21,33,0.575758,30,30,3963,5.307281,clean
64,0.008062,0.002916,17,51,436,64,7,2,33,1,3,4,1,625,275.66666,5830,6.466886,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,57,5.128993,clean
12,0.001848,0.00037,1,14,149,18,5,15,0,1,1,1,1,434,283,5410,5.262285,buggy
4,0.030303,0.030303,1,0,0,1,1,12,0,1,2,3,0.333333,542,391,66,5.193612,clean
3,0.001698,0.003396,1,3,139,4,3,10,125,1,1,1,1,32,32,589,5.177745,buggy
3,0,0.02439,0,1,306,2,1,22,306,1,6,53,0.132075,285,236.5,123,5.232636,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,51,5.128993,clean
27,0.003967,0.002727,0,4,307,12,4,14,0,1,2,2,0.5,195,195,4033,8.186901,clean
30,0.015576,0.015576,8,8,254,10,3,0,0,1,45,201,0.348259,516,365,963,5.168338,clean
3,0.007407,0.003704,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,270,5.354864,buggy
6,0.128205,0.025641,1,3,46,4,2,12,45,1,1,1,1,453,302,39,5.245347,clean
2,0.000978,0.000978,0,1,254,3,3,0,5,1,45,201,0.348259,516,365,1023,5.168338,clean
164,0.006738,0.001697,0,2,82,5,3,22,14,1,1,1,1,138,89.5,19442,9.096725,clean
2,0.001613,0.001613,0,1,5,3,1,22,5,1,1,17,0.058824,576,425,620,5.2517,clean
2,0.013986,0,0,1,55,2,2,21,55,2,21,33,0.575758,30,30,143,5.307282,clean
3,0.006135,0.01227,0,1,0,1,1,17,0,1,24,95,0.178947,199,199,163,5.591133,buggy
6,0.043478,0.043478,1,1,0,1,1,21,0,1,51,278,0.183453,190,190,69,5.354864,buggy
2,0.011111,0.011111,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,90,5.354864,buggy
3,0,0.003571,0,1,306,2,1,22,306,1,6,53,0.132075,285,236.5,840,5.232636,clean
6,0.011538,0.011538,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,260,5.354864,buggy
32,0.175141,0.00565,1,0,205,3,2,19,137,1,2,2,1,206,157.5,177,6.339096,clean
31,0.080569,0.066351,1,1,0,1,1,21,0,1,51,278,0.183453,190,190,211,5.354864,buggy
31,0.238532,0.045872,4,1,123,2,2,6,123,1,2,2,1,2,1.5,109,14.300254,buggy
154,0.2,0.2,11,1,0,1,1,22,0,1,3,4,0.5,3,3,385,6.229315,buggy
2,0.055556,0,0,3,104,4,1,14,0,1,20,76,0.052632,393,242,36,5.180664,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,5781,5.128993,clean
47,0.438202,0.089888,2,1,0,1,1,16,0,1,2,2,1,338,187,89,6.041538,buggy
3,0.00939,0.004695,1,6,275,8,3,21,20,2,14,23,0.521739,535,384,213,5.309162,buggy
8,0.039474,0.013158,1,1,2,2,1,16,2,1,1,1,1,4,4,152,5.312888,clean
2,0.00237,0.00237,0,2,238,4,2,13,8,2,4,6,0.666667,227,227,422,5.208426,clean
20,0.029762,0.029762,6,2,35,2,1,12,35,2,14,21,0.428571,309,158,336,5.304554,buggy
12,0.016129,0.016129,2,3,53,3,2,8,54,2,9,10,0.7,223,223,372,5.230391,buggy
5,0.013043,0.008696,2,1,22,2,2,12,22,2,14,21,0.428571,309,158,230,5.304554,buggy
2,0.001541,0.001541,0,2,254,7,3,1,0,1,45,201,0.004975,517,366,649,5.168338,buggy
60,0.1,0.033333,5,4,154,5,4,23,11,2,2,2,0.5,187,138.5,450,5.218671,buggy
10,0.023346,0.015564,2,10,70,11,2,15,5,1,5,10,0.3,131,82.5,257,5.710876,buggy
8,0.029197,0.029197,1,1,0,1,1,21,0,1,51,278,0.183453,190,190,137,5.354864,buggy
18,0.001771,0.008855,0,7,207,8,2,23,0,1,1,1,1,655,305.66666,1694,5.233745,clean
15,0.093333,0.106667,0,1,0,1,1,8,0,2,6,6,1,224,224,75,5.448878,buggy
10,0.0053,0.000589,0,1,56,3,3,22,34,1,1,1,1,123,74.5,1698,5.707638,clean
9,0.001275,0.000364,1,28,159,35,6,8,3,1,1,1,1,454,303,5490,5.426745,buggy
28,0.022329,0.022329,8,4,254,7,3,1,0,1,45,201,0.004975,517,366,627,5.168338,buggy
18,0.051136,0,0,0,0,1,1,10,0,1,1,4,0.5,35,35,352,6.062281,clean
3,0,0.010791,0,1,306,2,1,22,306,1,6,53,0.132075,285,236.5,278,5.232636,clean
5,0.008446,0,0,8,528,12,4,9,16,1,6,7,0.714286,668,318.66666,592,6.030937,buggy
8,0.034783,0.034783,0,1,0,1,1,17,0,1,24,95,0.178947,199,199,115,5.591133,buggy
32,0.05948,0.05948,1,1,0,1,1,1,0,1,3,51,0.078431,571,420,269,5.232636,buggy
6,0.002872,0.001436,0,4,111,6,3,16,6,1,1,1,1,95,95,1393,5.191587,clean
3,0.028986,0.014493,1,1,166,2,2,0,166,1,7,7,0.857143,1,1,69,5.168338,buggy
2,0.001403,0.001403,0,1,254,3,2,1,0,1,45,201,0.004975,517,366,713,5.168338,buggy
21,0.008562,0.009418,3,1,0,2,2,8,0,1,1,1,1,288,288,1168,5.50025,buggy
2,0.016393,0.016393,0,0,0,1,1,3,0,1,1,2,0.5,1,1,61,5.241299,clean
10,0.006024,0.006024,4,7,76,9,3,10,20,1,3,3,1,350,199,830,5.837656,buggy
34,0.186441,0.389831,0,2,24,3,2,21,12,2,21,33,0.575758,30,30,59,5.307282,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,120,5.128993,clean
4,0.00692,0.00692,0,2,254,5,3,0,19,1,45,201,0.348259,516,365,289,5.168338,clean
2,0.007246,0.007246,0,0,254,2,2,0,254,1,45,201,0.348259,516,365,138,5.168338,clean
7,0.006452,0.004839,1,3,145,3,2,21,7,1,51,278,0.183453,190,190,620,5.354864,buggy
132,0.92,0.4,3,1,0,1,1,0,0,1,2,9,0.222222,2,2,100,5.128993,buggy
83,0.015046,0.004167,5,1,5,4,2,13,0,1,1,1,1,44,44,4320,6.763678,buggy
1,0.003584,0,0,1,105,2,2,2,105,1,6,12,0.25,153,104.5,279,5.2517,buggy
18,0.642857,0,0,0,0,1,1,22,0,1,1,1,1,46,46,28,6.062281,clean
20,0.071429,0.003759,2,5,528,13,5,23,180,1,1,1,1,660,310.66666,266,5.655367,clean
11,0.014925,0.039801,4,2,414,5,3,15,318,1,1,1,1,302,143.33333,201,5.192954,clean
7,0.031915,0.005319,1,0,0,1,1,17,0,1,1,1,1,24,24,188,5.267636,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,46,5.128993,clean
3,0.003273,0.001637,1,1,249,2,2,22,249,1,10,19,0.736842,229,180.5,611,5.450721,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,218,5.128993,clean
8,0.008282,0.008282,2,6,66,9,3,19,0,1,1,1,1,22,22,483,5.308507,clean
39,0.076453,0.042813,5,3,39,4,3,14,0,1,3,4,0.75,105,56.5,327,6.073858,buggy
67,0.007121,0.006511,1,9,266,21,6,21,19,1,1,1,1,59,59,4915,6.175065,buggy
125,0.405229,0.003268,8,2,341,2,1,21,341,1,1,1,1,293,134.33333,306,10.098078,buggy
9,0.019417,0.002427,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,412,5.354864,buggy
14,0.082353,0.082353,1,2,77,5,4,1,11,1,1,1,1,37,37,85,5.421978,buggy
3,0.003279,0.001639,0,3,361,7,1,23,43,1,1,1,1,596,445,610,5.128993,clean
21,0.060201,0.010033,1,5,50,8,2,15,4,1,3,6,0.666667,120,71.5,299,5.700845,buggy
108,1.018868,1.018868,0,0,499,3,2,13,252,2,22,59,0.305085,346,186.83333,53,7.703503,clean
2,0.00041,0.00041,0,15,331,21,5,23,0,2,4,4,0.5,280,280,2437,5.211018,buggy
11,0.023952,0.008982,0,15,390,17,3,2,8,1,1,2,1,639,289.66666,334,5.485542,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,83,5.128993,clean
9,0.066116,0.008264,1,4,457,5,4,22,43,1,3,3,1,633,283.66666,121,6.951245,buggy
3,0,0.042857,0,1,306,2,1,22,306,1,6,53,0.132075,285,236.5,70,5.232636,clean
7,0.049587,0.008264,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,121,5.354864,buggy
27,0.129496,0.064748,1,6,411,10,4,15,156,1,1,1,1,299,140.33333,139,5.749276,clean
4,0.005698,0.005698,1,1,203,3,2,17,118,1,1,1,1,487,336,351,5.196938,clean
2,0.005319,0.005319,0,1,5,2,1,22,5,1,1,17,0.058824,576,425,188,5.2517,clean
4,0.015038,0.015038,0,2,248,4,2,1,0,1,45,201,0.004975,517,366,133,5.168338,buggy
2,0.008929,0.008929,0,4,248,6,1,1,0,1,45,201,0.004975,517,366,112,5.168338,buggy
22,0.014667,0.014667,5,7,254,9,2,0,0,1,45,201,0.348259,516,365,750,5.168338,clean
2,0.009009,0.009009,0,1,0,1,1,21,0,1,51,278,0.183453,190,190,111,5.354864,buggy
4,0.00025,0.000749,0,4,120,7,1,15,15,1,1,1,1,416,265,4007,5.172112,clean
2,0.003086,0.003086,0,0,703,4,2,14,387,1,9,14,0.714286,347,187.83333,324,5.24795,clean
2,0.005747,0.005747,0,3,254,8,3,0,94,1,45,201,0.348259,516,365,174,5.168338,clean
4,0.007042,0.007042,1,4,130,4,2,7,0,1,2,5,0.2,149,149,284,5.253251,buggy
8,0.026403,0,0,2,341,7,1,22,1,1,1,17,0.058824,582,431,303,5.369159,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,65,5.128993,clean
4,0.012579,0.012579,0,2,248,4,2,1,0,1,45,201,0.004975,517,366,159,5.168338,buggy
6,0.01676,0.01676,0,2,172,2,2,21,172,1,51,278,0.183453,190,190,179,5.354864,buggy
24,0.007585,0.007585,9,32,254,40,5,1,0,1,45,201,0.004975,517,366,1582,5.168338,buggy
2,0.023256,0.023256,0,2,435,3,3,6,370,1,3,5,0.8,624,274.66666,43,5.203125,buggy
10,0.014151,0.009434,3,2,275,4,3,22,0,1,5,5,0.2,239,190.5,424,5.274287,buggy
2,0.000669,0.000669,0,3,339,6,1,21,6,1,1,18,0.111111,578,427,1494,5.213876,clean
6,0.044444,0.022222,0,1,0,1,1,17,0,1,24,95,0.178947,199,199,90,5.591133,buggy
5,0.000588,0.002352,3,6,207,6,2,22,0,1,5,5,0.2,653,303.66666,1701,5.21067,buggy
2,0.000721,0.000721,0,9,267,13,5,23,11,2,2,2,0.5,187,138.5,1387,5.218671,buggy
7,0.021739,0.003623,0,1,65,2,2,2,65,1,7,16,0.375,13,13,276,5.434163,buggy
36,0.011711,0.011711,14,5,254,8,4,1,0,1,45,201,0.004975,517,366,1537,5.168338,buggy
927,1.00216,1,0,0,463,3,2,10,94,1,1,1,1,317,157.83333,463,14.85947,clean
10,0.031546,0,1,3,317,3,2,20,195,1,1,1,1,551,400,317,5.35511,buggy
12,0.000652,0.007171,1,2,96,3,2,13,11,1,3,6,0.833333,374,223,1534,5.195829,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,43,5.128993,clean
22,0.26087,0.057971,2,4,91,7,2,19,0,1,1,2,1,95,95,69,5.290607,buggy
3,0.001873,0.003745,0,2,254,4,4,0,72,1,12,21,0.714286,514,363,534,5.180664,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,36,5.128993,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,377,5.128993,clean
2,0.035714,0,0,3,104,4,1,14,0,1,20,76,0.052632,393,242,56,5.180664,buggy
4,0.00062,0.000207,1,5,254,13,5,22,1,1,1,1,1,3,3,4840,5.232636,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,149,5.128993,clean
13,0.011931,0.002169,2,11,119,13,3,8,0,1,1,1,1,100,100,922,5.425334,buggy
2,0.025316,0,0,1,109,2,2,0,109,1,22,70,0.2,387,236,79,5.180664,buggy
7,0.012821,0.032051,0,0,0,1,1,22,0,1,6,53,0.132075,285,236.5,156,5.232636,clean
1,0.00565,0,0,1,109,2,2,0,109,1,22,70,0.2,387,236,177,5.180664,buggy
20,0.082707,0.067669,1,3,0,3,1,17,0,1,2,2,1,66,66,133,5.222022,buggy
2,0.001779,0.001779,0,1,109,2,2,11,109,1,18,29,0.448276,382,231,562,5.241685,buggy
134,0.692982,0.482456,1,1,0,1,1,0,0,1,2,9,0.222222,2,2,114,5.128993,buggy
12,0.00132,0.00132,5,30,122,48,2,21,0,2,2,2,1,139,139,4547,5.27577,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,345,5.128993,clean
24,0.000208,0.004773,1,61,430,99,3,7,7,1,1,2,1,489,338,4819,5.977627,clean
6,0.041667,0.041667,2,0,0,1,1,20,0,1,10,23,0.565217,405,245.83333,72,5.193612,clean
7,0.000625,0.003748,1,15,561,21,6,1,26,1,1,1,1,666,316.66666,1601,5.193612,clean
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,55,5.128993,clean
16,0.018182,0.006061,1,1,0,1,1,15,0,1,1,1,1,229,229,660,5.328044,buggy
24,0.029814,0,0,1,39,2,2,23,39,1,2,2,1,103,54.5,805,5.254471,buggy
5,0.000914,0,1,23,154,28,5,19,1,1,2,2,1,191,142.5,5468,5.295828,buggy
2,0.02381,0.02381,0,0,0,1,1,22,0,1,6,53,0.132075,285,236.5,42,5.232636,clean
34,0.012463,0.012463,6,2,248,5,3,1,0,1,45,201,0.004975,517,366,1364,5.168338,buggy
23,0.009487,0.000431,2,6,309,11,5,0,33,1,3,4,1,92,92,2319,7.561941,buggy
4,0.000107,0.000107,1,0,129,8,3,15,42,2,4,9,0.222222,40,40,18717,5.20619,clean
3,0.006944,0.003472,1,2,235,4,3,20,125,1,1,1,1,214,165.5,288,5.255905,clean
151,2.62963,0.166667,1,1,77,2,2,23,77,1,1,1,1,34,34,54,9.469643,buggy
36,0.614035,0.017544,2,2,0,3,1,20,0,1,1,1,1,161,161,57,6.05312,buggy
136,0.062992,0.008399,12,1,0,1,1,5,0,1,1,2,1,2,2,1905,7.455245,buggy
2,0.002398,0.002398,0,4,248,8,3,0,144,1,45,201,0.348259,516,365,417,5.168338,clean
164,0.987952,0.987952,0,0,499,2,2,13,499,1,9,17,0.705882,345,185.83333,83,5.232636,clean
16,0.09589,0.013699,0,3,187,3,2,11,3,1,21,68,0.073529,193,193,146,6.626912,buggy
6,0.006073,0.006073,1,6,104,7,3,0,36,1,4,7,0.714286,152,103.5,494,5.442203,buggy
15,0.118182,0.018182,3,1,69,2,2,21,69,1,2,2,1,75,75,110,5.474606,buggy
3,0.00182,0.00091,1,1,71,2,2,23,71,1,1,1,1,35,35,1099,5.255905,buggy
8,0.024169,0,2,1,140,2,2,11,140,1,2,3,1,1,1,331,5.255912,buggy
3,0.003367,0.006734,0,0,109,3,2,0,0,1,2,3,0.666667,386,235,297,5.211091,clean
20,0.070175,0.017544,1,2,1,2,2,19,1,1,1,1,1,282,282,228,5.360998,buggy
35,0.030858,0.002893,1,4,141,4,3,11,3,1,21,68,0.073529,193,193,1037,6.626911,buggy
10,0.009109,0.001012,1,6,203,8,3,23,16,1,2,5,0.6,204,155.5,988,5.620132,buggy
14,0.016204,0.016204,6,4,248,8,2,1,0,1,45,201,0.004975,517,366,432,5.168338,buggy
2,0.018868,0.018868,0,1,254,3,2,1,0,1,45,201,0.004975,517,366,53,5.168338,buggy
2,0.000175,0.000175,0,44,338,56,7,1,0,1,3,51,0.078431,571,420,5702,5.232636,buggy
1,0.009804,0,0,3,110,4,2,14,0,1,20,76,0.052632,393,242,102,5.180664,buggy
25,0.033613,0.071429,7,5,48,6,2,11,1,1,2,4,0.5,111,62.5,238,7.91419,buggy
4,0.008969,0.008969,1,1,0,1,1,17,0,1,24,95,0.178947,199,199,223,5.591133,buggy
8,0.004515,0.013544,3,1,0,1,1,14,0,1,2,2,1,354,203,443,5.241299,buggy
10,0.02807,0.007018,2,1,21,3,2,13,1,1,1,1,1,101,52.5,285,5.478034,clean
84,0.068008,0.012452,1,18,436,26,4,2,40,1,3,4,1,625,275.66666,1044,6.466887,buggy
5,0.014151,0.009434,0,1,56,3,2,20,11,1,1,1,1,121,72.5,212,5.213916,clean
6,0.009141,0.001828,0,1,0,1,1,16,0,1,2,7,0.142857,198,198,547,5.300636,buggy
1,0.00565,0,0,3,110,4,2,14,0,1,20,76,0.052632,393,242,177,5.180664,buggy
1413,5.545454,0.039526,8,3,199,3,2,17,16,1,1,1,1,645,295.66666,253,13.671365,buggy
53,0.6625,0,1,2,0,2,1,16,0,1,1,1,1,63,63,80,5.69214,buggy
6,0.008174,0.008174,2,1,22,2,2,12,22,2,14,21,0.428571,309,158,367,5.304554,buggy
8,0.000211,0.000211,3,9,303,20,8,23,0,1,1,1,1,3,3,18930,5.289848,buggy
3,0,0.034483,0,3,8,3,1,1,1,1,3,4,0.5,627,277.66666,87,6.376565,buggy
2,0.021739,0.021739,0,0,0,2,1,20,0,1,10,23,0.565217,405,245.83333,46,5.193612,clean
14,0.033981,0.033981,0,2,4,2,1,8,4,2,9,10,0.7,223,223,206,5.230392,buggy
4,0.125,0,0,1,167,7,1,16,157,1,1,18,0.111111,649,299.66666,32,5.250638,clean
4,0.027778,0.009259,1,1,0,1,1,15,0,1,1,9,0.111111,159,159,108,5.286047,buggy
28,0.006233,0.004675,2,10,147,13,4,19,0,1,1,1,1,429,278,2567,5.720511,buggy
2,0.045455,0,0,1,109,2,2,0,109,1,22,70,0.2,387,236,44,5.180664,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,47,5.128993,clean
2,0.001018,0.001018,0,2,26,3,2,15,4,1,3,3,1,321,170,982,5.241299,buggy
1,0.002778,0,0,6,213,11,2,18,0,1,4,12,0.166667,382,222.83333,360,5.177745,clean
20,0,0.190476,1,1,25,3,3,16,6,1,3,8,0.5,316,165,105,6.064648,buggy
12,0.001459,0.001042,2,62,459,100,3,3,28,1,1,1,1,496,345,4797,5.356808,buggy
4,0.002584,0.002584,1,5,254,7,4,0,101,1,45,201,0.348259,516,365,774,5.168338,clean
40,0.066667,0.066667,6,1,0,1,1,8,0,1,2,2,1,1,1,300,6.012223,buggy
2,0.021277,0.021277,0,1,0,1,1,8,0,1,1,1,1,400,249,47,5.168338,buggy
8,0.017857,0.017857,1,6,185,9,2,1,0,1,45,201,0.004975,517,366,224,5.168338,buggy
6,0.002516,0.001258,2,12,275,17,5,1,0,1,1,1,1,240,191.5,1590,5.286047,buggy
0,0,0,0,0,0,1,1,9,0,1,63,663,0.001508,6,6,116,5.128993,clean
200,0.017182,0.017182,99,1,254,3,3,0,188,1,45,201,0.348259,516,365,5820,5.168338,clean
2,0.008696,0.008696,0,0,466,4,2,12,103,1,1,1,1,320,160.83333,115,5.193612,clean
