@relation bval_Line_Single_LSTM_Metric_last_label

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute numOfBIC numeric
@attribute fileAge numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute CommitHour numeric
@attribute AGE numeric
@attribute numOfSubsystems numeric
@attribute numOfDirectories numeric
@attribute numOfFiles numeric
@attribute NUC numeric
@attribute developerExperience numeric
@attribute REXP numeric
@attribute LT numeric
@attribute 'LSTM C.E.' numeric
@attribute isBuggy {buggy,clean}

@data
12,0.003802,0.041825,3,19,48,28,2,13,7,1,4,13,0.538462,296,294.5,263,3.084251,buggy
14,0.032099,0.002469,1,3,13,3,1,14,9,1,3,5,0.6,54,52.5,405,3.458245,buggy
8,0.014599,0.043796,0,2,36,3,1,16,11,1,7,7,0.857143,134,132.5,137,3.267758,buggy
3,0.030303,0.060606,1,1,0,1,1,14,0,1,1,9,0.111111,8,6.5,33,2.588847,buggy
44,0.027778,0.083333,4,4,227,7,3,10,226,1,2,2,1,16,16,396,1.618411,clean
34,0.069959,0.069959,2,7,3,7,1,13,3,1,5,24,0.666667,202,200.5,243,2.63673,buggy
43,0.081159,0.043478,3,5,29,5,2,9,6,1,1,2,1,94,92.5,345,3.247757,buggy
6,0.04065,0.00813,1,2,0,2,1,10,0,1,5,9,0.888889,280,278.5,123,2.70362,buggy
30,0.4,0.2,1,2,0,2,1,15,0,2,5,40,0.075,157,155.5,50,2.333339,buggy
4,0.051724,0.017241,1,2,0,2,1,15,0,2,5,40,0.075,157,155.5,58,2.333339,buggy
16,0.086957,0.028986,3,0,0,2,1,15,0,1,1,5,0.2,238,236.5,138,4.269293,clean
11,0.022663,0.008499,2,14,6,19,1,12,0,1,3,3,1,193,191.5,353,2.67872,buggy
30,0.127753,0.004405,4,7,32,9,2,10,0,1,1,1,1,107,105.5,227,3.035668,buggy
4,0.021739,0,0,9,236,12,1,18,198,1,2,4,1,304,302.5,184,3.129178,buggy
68,0.106796,0.058252,4,14,38,18,1,12,0,1,2,2,1,294,292.5,412,3.368138,clean
51,0.177143,0.114286,1,5,0,7,1,12,26,1,3,5,0.4,203,201.5,175,2.788126,buggy
35,0.049342,0.065789,3,4,0,5,2,15,236,2,6,25,0.36,160,158.5,304,4.583606,buggy
4,0.038462,0.038462,1,2,0,3,1,15,15,2,5,40,0.075,157,155.5,52,2.333339,buggy
4,0.038462,0.038462,1,1,0,1,1,14,0,2,5,40,0.025,6,4.5,52,2.333339,buggy
13,0.104,0,1,1,24,2,1,16,24,1,5,6,1,80,78.5,125,3.10511,buggy
1,0,0.003788,0,18,40,27,2,16,0,1,4,8,1,292,290.5,264,3.492759,buggy
28,0.033074,0.021401,5,11,7,14,1,13,3,1,5,24,0.666667,202,200.5,514,2.63673,buggy
33,0.046233,0.010274,4,2,0,2,1,15,0,2,6,25,0.36,160,158.5,584,4.583606,buggy
30,0.127753,0.004405,4,16,32,23,2,10,0,1,1,1,1,257,255.5,227,3.035667,buggy
17,0.096774,0.012903,4,10,238,16,1,17,0,1,5,8,0.5,311,309.5,155,3.352689,buggy
5,0.032,0.008,3,3,29,4,1,10,1,1,5,9,0.777778,130,128.5,125,2.70362,buggy
26,0.047619,0.089947,4,1,0,1,1,14,0,2,6,25,0.08,9,7.5,189,4.583607,buggy
74,0.760417,0.010417,3,2,28,2,1,18,28,1,6,10,0.7,82,80.5,96,2.475297,buggy
7,0.039474,0.052632,0,2,0,2,1,15,0,2,6,25,0.36,160,158.5,76,4.583606,buggy
44,0.632353,0.014706,2,13,30,13,1,17,4,1,2,2,1,266,264.5,68,2.825004,buggy
6,0.073171,0.073171,1,1,0,1,1,12,0,1,5,24,0.541667,52,50.5,41,2.63673,buggy
4,0.016949,0.050847,1,3,35,3,1,16,28,1,6,15,0.6,121,119.5,59,1.922009,buggy
7,0.043956,0.032967,1,10,5,15,1,18,2,1,3,6,0.5,184,182.5,91,3.853839,buggy
58,0,0.527273,1,7,32,7,1,16,1,1,6,15,0.6,121,119.5,110,1.922009,buggy
24,0.024823,0.01773,3,32,28,41,1,14,0,1,1,1,1,237,235.5,564,3.231033,buggy
753,0.068182,0.882576,1,1,0,1,1,14,0,1,1,4,0.25,4,2.5,792,2.859348,buggy
4,0.004323,0.001441,0,10,0,15,1,18,55,1,1,1,1,167,165.5,694,3.352706,buggy
2,0.002674,0.002674,0,4,359,8,3,13,132,1,4,4,1,325,165,374,1.095272,clean
94,0.262987,0.042208,9,15,33,22,2,15,0,1,1,2,1,264,262.5,308,3.260529,clean
5,0.05814,0,1,1,22,2,1,16,22,1,5,11,1,150,148.5,86,3.614695,buggy
58,0,0.527273,1,14,32,14,1,16,1,1,6,15,0.666667,271,269.5,110,1.922009,buggy
276,0.297619,0.52381,5,3,22,3,1,15,18,1,1,2,1,66,64.5,336,2.163443,buggy
52,0.306931,0.207921,5,4,270,4,1,15,40,2,3,16,0.4375,156,154.5,101,2.678721,buggy
4,0.051724,0.017241,1,2,0,2,1,15,0,2,5,40,0.075,157,155.5,58,2.333339,buggy
8,0.007634,0.053435,1,1,0,2,1,13,0,1,1,1,1,97,95.5,131,3.09811,clean
32,0.107843,0.04902,2,2,1,3,2,19,1,1,3,5,0.6,4,4,204,2.787257,buggy
6,0.024194,0.024194,1,2,0,3,2,15,56,1,1,9,0.555556,159,157.5,124,2.588847,buggy
2,0.005128,0.005128,0,3,0,6,1,11,0,1,1,1,1,49,47.5,195,5.182675,buggy
20,0.082902,0.020725,1,8,43,10,1,21,2,1,2,3,1,145,143.5,193,3.341919,clean
45,0.054496,0.06812,9,0,0,1,1,18,0,1,1,1,1,2,2,367,3.818201,clean
51,0.386364,0,1,6,18,7,1,13,18,1,3,3,1,210,208.5,132,3.007846,buggy
8,0.020513,0.020513,1,6,26,9,1,16,26,1,9,26,0.769231,250,248.5,195,1.63598,buggy
6,0.013699,0.013699,2,5,28,6,2,16,0,1,9,26,0.769231,100,98.5,219,1.63598,buggy
4,0.009501,0,0,8,360,13,3,12,0,1,1,1,1,6,4,421,1.212547,clean
2,0.011364,0.011364,0,3,20,3,1,17,19,1,2,3,1,69,67.5,88,3.362973,buggy
21,0.098361,0.07377,2,5,11,7,1,17,11,1,2,2,1,211,209.5,122,3.668458,buggy
4,0.038462,0.038462,0,1,0,1,1,14,0,2,5,40,0.025,6,4.5,52,2.333339,buggy
65,0.013291,0.027848,11,2,0,4,2,15,0,2,3,16,0.4375,156,154.5,1580,2.67872,buggy
41,0.05102,0.032653,4,13,23,14,2,17,2,1,1,1,1,223,221.5,490,2.245107,buggy
27,0.042226,0.009597,2,13,36,13,1,16,6,1,6,15,0.666667,271,269.5,521,1.922009,buggy
2,0.008929,0.008929,0,9,29,10,1,12,0,1,2,2,1,277,275.5,112,2.838307,buggy
30,0.12987,0.25974,0,6,37,6,1,15,37,1,2,13,0.615385,287,285.5,77,2.805722,buggy
8,0.027174,0.016304,2,12,27,15,1,16,20,1,5,6,1,230,228.5,184,3.10511,buggy
50,0.140845,0,2,5,36,5,1,16,2,1,7,7,0.857143,134,132.5,355,3.267758,buggy
29,0.024155,0.045894,9,9,3,9,1,13,3,2,5,11,0.727273,176,174.5,414,1.476636,buggy
4,0.007042,0.021127,1,15,36,21,1,16,6,1,6,15,0.666667,271,269.5,142,1.922009,buggy
2,0.005952,0.005952,0,10,251,18,2,14,12,1,2,4,0.5,17,17,168,1.618412,clean
25,0.018018,0.038288,3,15,421,20,2,22,187,1,3,5,0.8,9,7,444,2.903079,clean
25,0.068259,0.017065,2,4,3,4,1,17,2,1,3,6,0.5,34,32.5,293,3.853839,buggy
6,0.017621,0.008811,0,9,0,11,1,14,53,1,2,8,0.75,174,172.5,227,1.656111,buggy
89,1.7,0.08,1,2,0,3,1,15,0,1,1,1,1,239,237.5,50,2.043087,buggy
41,0.4,0.031579,2,2,0,4,1,16,13,1,6,15,0.666667,271,269.5,95,1.922009,buggy
21,0.021277,0.034574,2,18,42,24,1,16,12,1,4,8,1,292,290.5,376,3.492759,buggy
15,0.027491,0.024055,0,1,0,1,1,13,0,1,2,8,0.625,24,22.5,291,1.656111,buggy
7,0.010667,0.008,0,8,30,10,1,16,22,1,9,26,0.769231,100,98.5,375,1.63598,buggy
16,0.086957,0.028986,3,0,0,2,1,15,0,1,1,5,0.2,238,236.5,138,4.269293,clean
91,0.163043,0.166667,7,2,1,2,2,13,1,1,2,8,0.625,24,22.5,276,1.656112,buggy
7,0.005698,0.014245,2,2,274,3,1,12,3,2,5,11,0.545455,26,24.5,351,1.476636,buggy
2,0.018182,0.018182,0,2,6,2,1,11,6,1,3,3,1,43,41.5,55,2.678721,buggy
8,0.020513,0.020513,1,2,26,2,1,16,26,1,9,26,0.769231,100,98.5,195,1.63598,buggy
4,0.056604,0.018868,1,2,0,2,1,15,0,2,5,40,0.075,157,155.5,53,2.333339,buggy
13,0.058296,0,1,2,0,2,1,15,0,2,6,25,0.36,160,158.5,223,4.583606,buggy
9,0.121951,0.097561,0,1,0,1,1,12,0,1,5,24,0.541667,52,50.5,41,2.63673,buggy
4,0.006579,0.006579,1,2,1,2,2,18,1,1,3,3,1,1,1,304,5.669549,buggy
8,0.018767,0.002681,1,20,238,23,2,17,182,1,5,8,0.5,311,309.5,373,3.352689,buggy
10,0.040984,0.040984,1,10,6,13,2,13,1,1,5,24,0.666667,202,200.5,122,2.63673,buggy
47,0.07764,0.068323,2,20,27,24,1,16,1,1,9,26,0.769231,250,248.5,322,1.63598,buggy
7,0.039474,0.052632,0,1,0,1,1,14,0,2,6,25,0.08,9,7.5,76,4.583606,buggy
4,0.051724,0.017241,1,2,0,2,1,15,0,2,5,40,0.075,157,155.5,58,2.333339,buggy
2,0.01087,0.01087,0,4,1,4,2,3,1,4,6,9,0.666667,13,13,92,1.954595,buggy
4,0.003731,0.003731,1,3,1,3,2,9,0,4,6,9,0.555556,5,5,536,1.954595,buggy
26,0.018678,0.018678,5,5,3,5,1,14,0,1,4,13,0.384615,30,28.5,696,2.995799,buggy
2,0.002101,0.002101,0,5,247,12,2,14,12,1,2,4,0.5,17,17,476,1.618412,clean
5,0.009294,0,0,7,41,7,1,15,4,1,2,13,0.615385,137,135.5,538,2.805722,buggy
78,0.592233,0.165049,2,1,0,1,1,10,0,1,5,9,0.777778,130,128.5,103,2.70362,buggy
11,0.030769,0.025641,1,9,49,10,1,13,12,1,4,13,0.538462,296,294.5,195,3.084252,buggy
2,0.00142,0.00142,0,7,27,8,1,10,4,1,4,6,1,78,76.5,704,3.3476,buggy
1,0.006667,0,0,4,359,6,1,13,0,1,1,1,1,327,167,150,2.804956,clean
7,0.052632,0.131579,0,2,0,2,1,15,0,2,5,40,0.075,157,155.5,38,2.333339,buggy
10,0.028777,0.043165,2,12,7,16,1,13,3,1,5,24,0.666667,202,200.5,139,2.63673,buggy
4,0.003731,0.003731,1,11,1,12,2,3,0,4,6,9,0.666667,13,13,536,1.954595,buggy
6,0.002299,0.011494,0,15,462,21,3,12,41,1,4,6,0.833333,1,1,435,2.905616,clean
2,0.016129,0.016129,0,1,0,1,1,13,0,1,2,8,0.625,24,22.5,62,1.656111,buggy
35,0.03964,0.023423,1,11,28,13,1,12,0,1,1,3,0.666667,83,81.5,555,2.898771,clean
94,0.109034,0.183801,9,8,22,9,2,15,1,1,1,2,1,216,214.5,321,2.163443,buggy
276,0.297619,0.52381,5,6,22,7,1,15,18,1,1,2,1,216,214.5,336,2.163443,buggy
72,0.25,0.141304,6,4,37,6,1,15,0,1,2,13,0.615385,137,135.5,184,2.805722,buggy
7,0.02381,0.017857,0,6,30,6,1,16,1,1,9,26,0.769231,250,248.5,168,1.63598,buggy
5,0.00565,0.008475,1,13,6,18,1,18,0,1,1,1,1,185,183.5,354,5.61067,buggy
5,0.02521,0.016807,1,1,0,1,1,12,0,2,5,11,0.545455,26,24.5,119,1.476637,buggy
5,0.027211,0.006803,1,2,7,2,1,12,7,1,5,24,0.541667,52,50.5,147,2.63673,buggy
11,0.012739,0.004777,1,42,350,56,2,10,0,1,4,4,1,21,12,628,8.72743,clean
2,0.00463,0.00463,0,2,0,2,1,16,0,1,1,1,1,13,11.5,216,3.267758,buggy
88,0.16875,0.014583,7,30,27,38,1,10,8,1,4,6,1,228,226.5,480,3.3476,buggy
74,0.760417,0.010417,3,5,28,5,1,18,28,1,6,10,0.7,232,230.5,96,2.475297,buggy
17,0.053659,0.029268,2,18,49,22,1,13,6,1,4,13,0.538462,296,294.5,205,3.084251,buggy
28,0.044379,0.038462,4,1,0,1,1,14,0,1,1,9,0.111111,8,6.5,338,2.588847,buggy
7,0.025,0.15,0,2,0,3,1,15,15,2,5,40,0.075,157,155.5,40,2.333339,buggy
10,0.113636,0,1,2,3,2,1,12,3,2,5,11,0.545455,26,24.5,88,1.476636,buggy
16,0.086957,0.028986,3,0,0,1,1,15,0,1,1,5,0.2,88,86.5,138,4.269293,clean
2,0.00885,0.00885,0,1,0,1,1,9,0,4,6,9,0.555556,5,5,113,1.954595,buggy
25,0.026923,0.021154,4,13,29,16,1,16,17,1,9,26,0.769231,250,248.5,520,1.63598,buggy
10,0.009615,0.009615,1,12,12,15,1,12,4,1,3,5,0.4,203,201.5,520,2.788126,buggy
6,0.026316,0.131579,0,1,0,1,1,14,0,2,5,40,0.025,6,4.5,38,2.333339,buggy
38,0.164706,0.282353,0,1,0,1,1,15,0,1,2,13,0.615385,137,135.5,85,2.805722,buggy
5,0.023077,0.015385,0,8,0,10,2,12,0,1,1,1,1,11,11,130,3.043952,buggy
46,0.145038,0.206107,3,3,1,3,2,13,1,1,2,8,0.625,24,22.5,131,1.656111,buggy
2,0.007246,0.007246,0,3,26,7,1,14,1,1,1,1,1,248,246.5,138,3.09811,clean
2,0.029412,0.029412,0,2,260,3,1,12,260,1,2,4,0.5,319,317.5,34,2.354483,clean
26,0.071038,0.071038,4,5,0,5,1,15,0,1,4,13,0.384615,180,178.5,183,2.9958,buggy
44,0.632353,0.014706,2,6,30,6,1,17,4,1,2,2,1,116,114.5,68,2.825004,buggy
6,0.02551,0.005102,1,9,359,11,1,13,310,1,4,4,1,325,165,196,1.095272,clean
2,0.005882,0.005882,0,2,22,4,1,15,21,1,1,1,1,215,213.5,170,2.804955,clean
28,0.04065,0.186992,2,1,0,1,1,14,0,2,6,25,0.08,9,7.5,123,4.583606,buggy
256,1,1,0,7,463,11,2,14,421,1,2,3,1,1,1,128,2.782483,clean
9,0.046296,0.037037,2,2,0,2,1,16,0,1,6,15,0.666667,271,269.5,108,1.922009,buggy
3,0.003636,0.007273,0,13,27,19,2,14,22,1,1,1,1,236,234.5,275,3.267758,clean
3,0.022222,0.044444,0,2,0,2,1,15,0,2,6,25,0.36,160,158.5,45,4.583606,buggy
46,0.09009,0.117117,3,6,0,6,1,15,40,2,6,25,0.36,160,158.5,222,4.583606,buggy
138,0.484716,0.117904,6,4,3,4,1,17,2,1,3,6,0.5,34,32.5,229,3.853839,buggy
21,0.041451,0.012953,2,9,50,13,1,18,7,1,2,3,1,148,146.5,386,3.880747,clean
3,0.036364,0.018182,1,6,22,7,2,18,21,1,6,10,0.7,232,230.5,55,2.475297,buggy
4,0.009259,0.009259,0,3,0,3,1,10,0,1,3,3,1,18,16.5,216,3.09811,buggy
4,0.023438,0.007813,0,7,0,9,2,12,49,1,3,3,1,9,9,128,5.669549,buggy
96,1.102941,0.308824,1,1,0,1,1,14,0,1,1,6,0.166667,7,5.5,68,1.71274,buggy
96,1.102941,0.308824,1,2,0,2,1,15,0,1,1,6,0.833333,158,156.5,68,1.71274,buggy
19,0.069565,0.095652,1,8,29,9,1,12,0,1,1,1,1,275,273.5,115,2.652317,buggy
5,0.005319,0.007979,2,8,37,10,2,11,0,1,1,1,1,132,130.5,376,1.954595,clean
23,0.166667,0.107143,3,4,270,4,1,15,40,2,3,16,0.4375,156,154.5,84,2.67872,buggy
32,0.107843,0.04902,2,6,0,8,2,13,0,1,3,5,1,12,12,204,2.787257,buggy
3,0.022222,0.044444,0,1,0,1,1,14,0,2,6,25,0.08,9,7.5,45,4.583606,buggy
78,0.141643,0.07932,7,16,7,22,1,13,0,1,5,24,0.666667,202,200.5,353,2.63673,buggy
2,0.020408,0.020408,0,1,0,1,1,12,0,1,5,24,0.541667,52,50.5,49,2.63673,buggy
4,0.021739,0,0,4,236,6,1,18,198,1,2,4,1,154,152.5,184,3.129177,clean
6,0.067797,0.033898,0,2,26,4,1,16,26,1,9,26,0.769231,250,248.5,59,1.63598,buggy
1,0.003597,0,0,2,28,2,1,18,28,1,6,10,0.7,82,80.5,278,2.475297,buggy
21,0.098361,0.07377,2,2,11,2,1,17,11,1,2,2,1,61,59.5,122,3.668458,buggy
4,0.037736,0.037736,0,1,0,1,1,14,0,2,5,40,0.025,6,4.5,53,2.333339,buggy
8,0.007246,0.012077,2,12,53,15,1,16,5,1,5,11,1,150,148.5,414,3.614695,buggy
6,0.004132,0.020661,0,10,466,11,2,12,426,1,4,6,0.833333,1,1,242,2.905616,clean
8,0.08,0.08,0,0,0,2,1,10,0,1,2,2,1,289,287.5,50,2.825929,clean
8,0.007205,0.004323,2,12,0,17,1,16,0,1,2,2,1,172,170.5,694,1.841514,buggy
41,0.05102,0.032653,4,5,23,5,2,17,2,1,1,1,1,73,71.5,490,2.245107,buggy
26,0.025641,0.141026,1,6,22,7,1,15,1,1,2,2,0.5,214,212.5,156,2.354483,buggy
28,0.033074,0.021401,5,4,7,4,1,12,3,1,5,24,0.541667,52,50.5,514,2.63673,buggy
60,0.098684,0.098684,6,4,3,4,2,14,0,1,4,13,0.384615,30,28.5,304,2.995799,buggy
4,0.014493,0.014493,1,3,33,4,1,11,11,1,1,1,1,111,109.5,138,1.764842,clean
2,0.02,0.02,0,1,0,1,1,14,0,2,5,40,0.025,6,4.5,50,2.333339,buggy
64,0.024,0.488,1,11,23,11,1,10,4,1,4,6,1,228,226.5,125,3.3476,buggy
32,0.157303,0.202247,2,5,311,5,1,15,40,1,2,13,0.615385,287,285.5,89,2.805722,buggy
55,0.090323,0.087097,4,3,236,4,2,18,4,1,2,4,1,154,152.5,310,3.129178,clean
2,0.003623,0.003623,0,10,0,15,2,13,48,1,3,5,1,12,12,276,2.787258,buggy
28,0.04065,0.186992,2,2,0,2,1,15,0,2,6,25,0.36,160,158.5,123,4.583606,buggy
14,0.132353,0.073529,1,0,0,1,1,16,0,1,1,1,1,81,79.5,68,3.812161,clean
26,0.047619,0.089947,4,2,0,2,1,15,0,2,6,25,0.36,160,158.5,189,4.583607,buggy
7,0.019512,0.014634,0,7,17,10,1,16,2,1,9,26,0.769231,250,248.5,205,1.63598,buggy
2,0.003623,0.003623,0,1,0,1,1,19,0,1,3,5,0.6,4,4,276,2.787257,buggy
8,0.03125,0.03125,2,7,42,10,1,13,12,1,4,13,0.538462,296,294.5,128,3.084252,buggy
11,0.08,0.03,1,2,0,2,1,16,0,1,5,6,1,230,228.5,100,3.10511,buggy
3,0.00545,0.002725,1,7,33,8,2,17,3,1,3,4,0.75,103,101.5,367,2.118958,buggy
16,0.126984,0,0,9,0,13,1,16,56,1,4,5,1,163,161.5,126,5.369867,clean
4,0.051724,0.017241,1,1,0,1,1,14,0,2,5,40,0.025,6,4.5,58,2.333339,buggy
6,0.058252,0,0,6,48,10,1,13,7,1,4,13,0.538462,146,144.5,103,3.084251,clean
52,0.306931,0.207921,5,2,270,2,1,14,270,2,3,16,0.1875,5,3.5,101,2.67872,buggy
55,0.090323,0.087097,4,7,236,8,2,18,4,1,2,4,1,304,302.5,310,3.129178,buggy
2,0.005076,0.005076,0,0,0,1,1,17,0,1,1,1,1,36,34.5,197,2.67872,clean
4,0.02439,0.02439,1,1,0,1,1,17,0,1,1,1,1,71,69.5,82,2.312034,buggy
7,0.019512,0.014634,0,3,17,4,1,16,2,1,9,26,0.769231,100,98.5,205,1.63598,buggy
2,0.005102,0.005102,0,3,1,3,2,19,1,1,3,5,0.6,4,4,196,2.787257,buggy
4,0.005571,0.005571,1,1,0,1,1,14,0,1,4,13,0.384615,30,28.5,359,2.995799,buggy
6,0.012232,0.006116,0,6,0,7,2,12,0,1,3,3,1,9,9,327,5.66955,buggy
5,0.010309,0.015464,0,8,40,9,1,15,4,1,2,13,0.615385,137,135.5,194,2.805722,buggy
15,0.002564,0.035897,2,4,2,5,1,10,0,1,2,3,1,40,38.5,390,1.618411,buggy
5,0.036496,0,0,13,28,19,1,12,1,1,1,3,0.666667,233,231.5,137,2.898771,clean
113,0.233516,0.076923,4,8,350,11,2,10,0,1,2,2,1,20,11,364,4.091401,clean
55,0.36,0.19,3,2,270,2,1,14,270,2,3,16,0.1875,5,3.5,100,2.67872,buggy
25,0.5,0.068182,0,0,0,2,1,15,0,1,1,5,0.2,238,236.5,44,4.269293,clean
13,0.057851,0.049587,3,1,37,2,1,10,37,1,1,1,1,129,127.5,121,3.140659,clean
5,0.006803,0.027211,0,5,41,7,2,10,11,1,2,2,1,139,137.5,147,2.825929,clean
5,0.024096,0.006024,0,1,2,2,1,13,2,1,2,8,0.625,24,22.5,166,1.656111,buggy
6,0.025641,0.128205,0,2,0,2,1,15,0,2,5,40,0.075,157,155.5,39,2.333339,buggy
173,0.4375,0.077381,7,1,0,1,1,14,0,2,3,16,0.1875,5,3.5,336,2.678721,buggy
2,0.007246,0.007246,0,1,26,3,1,14,1,1,1,1,1,98,96.5,138,3.09811,clean
10,0.017094,0.004274,0,6,13,7,1,18,0,1,1,1,1,55,53.5,468,2.677581,clean
3,0.003306,0.001653,0,15,33,17,1,15,0,1,1,1,1,112,110.5,605,2.415018,buggy
23,0.063725,0.04902,3,8,30,10,2,16,23,1,9,26,0.769231,250,248.5,204,1.63598,buggy
130,0.280576,0.031175,11,11,15,11,1,17,2,1,2,3,0.666667,206,204.5,417,2.644158,buggy
3,0.008571,0,0,5,306,6,1,16,21,1,6,15,0.6,121,119.5,350,1.922009,buggy
31,0.522727,0.181818,1,1,0,1,1,14,0,2,3,16,0.1875,5,3.5,44,2.67872,buggy
2,0.006711,0.006711,0,6,34,10,1,15,11,1,1,3,1,265,263.5,149,2.67872,clean
15,0.211538,0.076923,0,1,0,1,1,14,0,2,5,40,0.025,6,4.5,52,2.333339,buggy
7,0.063158,0.010526,1,2,0,4,1,15,236,1,1,6,0.833333,158,156.5,95,1.71274,buggy
3,0.016129,0.008065,1,10,19,10,1,17,10,1,2,3,1,219,217.5,124,3.362972,buggy
66,0.180147,0.0625,3,9,0,13,2,18,42,1,2,2,1,168,166.5,272,2.758384,buggy
38,0.033981,0.058252,6,1,0,1,1,14,0,2,6,25,0.08,9,7.5,412,4.583607,buggy
35,0.049342,0.065789,3,1,0,1,1,14,0,2,6,25,0.08,9,7.5,304,4.583606,buggy
33,0.094595,0.054054,8,6,44,12,1,18,20,1,2,3,1,148,146.5,222,3.880746,clean
7,0.034014,0.013605,1,3,12,4,1,13,12,1,4,13,0.538462,296,294.5,147,3.084251,buggy
18,0.038732,0.024648,2,14,27,17,1,16,22,1,9,26,0.769231,250,248.5,284,1.63598,buggy
8,0.076923,0.025641,2,3,344,5,1,17,330,1,1,1,1,324,164,78,2.92524,clean
29,0.255102,0.040816,3,4,0,5,1,15,33,1,1,6,0.833333,158,156.5,98,1.71274,buggy
24,0.12,0.12,4,1,0,1,1,18,0,1,2,5,0.2,3,3,100,1.33799,buggy
8,0.094595,0.013514,0,7,0,12,1,16,55,1,1,1,1,171,169.5,74,2.215978,clean
4,0.056604,0.018868,1,2,0,2,1,15,0,2,5,40,0.075,157,155.5,53,2.333339,buggy
33,0.055195,0.051948,5,17,4,20,1,13,1,1,5,24,0.666667,202,200.5,308,2.63673,buggy
24,0.104762,0.12381,2,1,0,1,1,14,0,1,1,9,0.111111,8,6.5,105,2.588847,buggy
6,0.035971,0.007194,2,7,36,13,1,16,2,1,1,1,1,268,266.5,139,2.06937,clean
25,0.043887,0.034483,0,7,25,8,1,18,0,1,6,10,0.7,82,80.5,319,2.475298,buggy
3,0.002841,0.00142,0,8,34,11,1,11,1,1,1,1,1,117,115.5,704,0.636697,clean
17,0.045161,0.064516,3,9,56,12,1,16,15,1,5,11,1,150,148.5,155,3.614695,buggy
5,0.006977,0.004651,1,23,6,30,1,12,2,1,3,3,1,193,191.5,430,2.678721,buggy
73,0.350877,0.289474,3,1,0,1,1,14,0,2,6,25,0.08,9,7.5,114,4.583606,buggy
16,0.4,0,0,0,0,1,1,15,0,1,4,5,0.2,12,10.5,40,5.369867,clean
2,0.005882,0.005882,0,1,22,2,1,15,22,1,1,1,1,65,63.5,170,2.804956,clean
7,0.025,0.15,0,1,0,1,1,14,0,2,5,40,0.025,6,4.5,40,2.333339,buggy
2,0.021739,0.021739,0,2,0,2,1,15,0,2,5,40,0.075,157,155.5,46,2.333339,buggy
6,0.010753,0.021505,2,8,37,11,1,10,4,1,5,9,0.888889,280,278.5,186,2.70362,buggy
